"shop_id","name","alias","province","city","city_pinyin","city_id","area","big_cate","big_cate_id","small_cate","small_cate_id","address","business_area","phone","hours","avg_price","stars","photos","description","tags","map_type","original_latitude","original_longitude","google_longitude","google_latitude","navigation","traffic","atmosphere","characteristics","payment","product_rating","environment_rating","service_rating","all_remarks","very_good_remarks","good_remarks","common_remarks","bad_remarks","very_bad_remarks","recommended_dishes","nearby_shops","is_chains","group_info","card_info"
"10331168","欢乐牧场自助餐厅","","江苏","无锡","wuxi","13","新区","美食","10","自助餐","g111","旺庄路188号宝龙广场4楼","旺庄","0510-85202077","午市：11:00-14:00 晚市：17:00-21:00","59","3.5","http://i2.dpfile.com/pc/2ff6d9f2955c7609ab3ff67f05184897/44648536_m.jpg","","自助餐,旺庄","7","31.54004","120.35233","120.35233","31.54004","无锡餐厅>>新区>>旺庄>>自助餐>>欢乐牧场自助餐厅","","","","","7.5","7.8","7.5","86","13","7","20","10","2","肥牛,巧克力火锅,烤香蕉,烤黄鱼","","0","￥65 - 价值78元！ 欢乐牧场自助餐厅单人晚市自助;￥50 - 价值68元！ 欢乐牧场自助餐厅单人午市自助",""
"10331175","粥道","","山东","青岛","qingdao","21","市北区","美食","10","鲁菜","g26483","合肥路655号甲(近春光山色三期网店)","浮山后","0532-88988606","","55","3.0","http://i3.dpfile.com/pc/a30f5c7655bb0ee340f358d21b8cb815/34969634_m.jpg","","鲁菜,浮山后,免费停车,商务宴请,朋友聚餐,家庭聚会","7","36.11249","120.42325","120.42325","36.11249","青岛餐厅>>市北区>>浮山后>>鲁菜>>粥道","","","免费停车","","6.2","6.5","6.3","13","0","3","1","0","0","招牌杏鲍菇,刀鱼茄子,红烧肉,家常小炒,水煮鱼,三鲜小炒,菠菜猪肝粥","","0","",""
"10331206","古厝甜头(中山街太平路店)","鱼松铺","福建","厦门","xiamen","15","思明区","美食","10","小吃快餐","g112","中山街太平路22号(近八婆婆)","中山路/轮渡","0592-2057296","9：:3~22:00","37","4.0","http://i3.dpfile.com/pc/fe05edbcda676e75f23b0ae122ee51fb/37690235_m.jpg","","其他小吃,伴手礼,中山路/轮渡,无线上网,是老字号,休闲小憩,有下午茶","7","24.45374","118.08067","118.08067","24.45374","厦门餐厅>>思明区>>中山路/轮渡>>小吃快餐>>其他小吃>>古厝甜头(中山街太平路店)","","","","","7.7","8.0","8.0","25","6","8","6","0","0","鱼松卷冰淇淋,鱼松冰淇淋,鱼松冰激凌,鱼松,鳕鱼松,草莓冰激凌,鱼松酥,香草冰激凌,凤梨酥,金枪鱼","","1","￥35 - 价值70元！ 古厝甜头高端体验虾松装",""
"10331239","烧鹅皇","","广东","广州","guangzhou","4","越秀区","美食","10","简餐快餐","g210","寺右新马路4号长城大厦1楼","五羊新城","020-37688828,37688588","","25","3.5","http://i2.dpfile.com/pc/bee1042d5de651b74d663bb1667401d7/42648139_m.jpg","","简餐快餐,五羊新城,随便吃吃,无线上网","7","23.11968","113.30577","113.30577","23.11968","广州餐厅>>越秀区>>五羊新城>>简餐快餐>>烧鹅皇","","","","","6.9","7.3","7.5","28","2","11","8","1","4","烧鹅,多芒椰黑糯米,杨枝金捞,番茄酱煎猪扒,炒牛河,豆角炒牛柳,锦绣飞碟,西多士,火腿煎双蛋,多芒西米捞,桂花汤圆,芒果西米捞,烧鹅拼白切鸡饭","","0","",""
"10331245","北方家宴","","广东","广州","guangzhou","4","萝岗区","美食","10","东北菜","g106","萝岗区科学大道科学城高德汇(近三星大厦)","","020-32219018","周一,周二,周三,周四,周五,周六","53","4.0","http://i1.dpfile.com/pc/13ca1c0b5373e951653768089a3dfcc1/31226766_m.jpg","","东北菜,可以刷卡,免费停车","7","23.12916","113.26443","113.26443","23.12916","广州餐厅>>萝岗区>>东北菜>>北方家宴","","","","","7.6","7.7","7.8","29","7","7","8","0","0","东北大拉皮,京酱肉丝,拔丝地瓜,大拌菜,草帽饼,醋溜土豆丝,打卤面,小炒包菜,野生翘嘴鱼,酱牛肉,黑米糕","","0","",""
"10331247","石锅鱼王","","广东","深圳","shenzhen","7","南山区","美食","10","火锅","g110","丽山路(近大学城地铁站C出口)","西丽","","","50","3.0","http://i2.dpfile.com/pc/57651cb479757a8eabbd7bf3e28829fa/43017997_m.jpg","","火锅,西丽","7","22.58423","113.96502","113.96502","22.58423","深圳餐厅>>南山区>>西丽>>火锅>>石锅鱼王","","","","","6.3","6.6","5.8","6","2","1","1","1","1","石锅鱼","","0","",""
"10331253","蚝之味(留仙居店)","","广东","深圳","shenzhen","7","南山区","美食","10","烧烤","g508","西丽同沙路旺棠工业区8栋3号铺(近壹点壹客)","西丽","0755-86559515,36647115","下午17：00～凌晨03：00","58","3.0","http://i3.dpfile.com/pc/3a0ec070852eab8827f5a9812e697dfd/41216435_m.jpg","","烧烤,西丽,无线上网,朋友聚餐,情侣约会,免费停车","7","22.58454","113.95025","113.95025","22.58454","深圳餐厅>>南山区>>西丽>>烧烤>>蚝之味(留仙居店)","","","","","5.8","6.5","6.3","20","0","2","0","1","0","生蚝,喝酒不用劝,羊排,羊棒骨,鸡脆骨,铁板鱿鱼须,没有一个","","1","￥78 - 价值100元！ 蚝之味代金券",""
"10331302","谷香骨色","","天津","天津","tianjin","10","滨海新区","美食","10","小吃快餐","g112","第三大街鸿泰千百汇4楼","鸿泰千佰汇","18602684383","11:00-14:00,17:00-20:30","26","3.5","http://i3.dpfile.com/pc/32a3dcfd52e36f5c56d71409e48302ea/45189359_m.jpg","","快餐简餐,鸿泰千佰汇","7","39.02908","117.70526","117.70526","39.02908","天津餐厅>>滨海新区>>鸿泰千佰汇>>小吃快餐>>快餐简餐>>谷香骨色","","","","","7.1","7.3","7.3","17","7","1","3","0","1","蛤蜊鸡架,崂山可乐,排骨,鸡架土豆,肉丁火烧,麻辣排骨,崂山矿泉水","","0","￥13.8 - 价值17元！ 谷香骨色单人排骨套餐;￥23.8 - 价值30元！ 谷香骨色美食套餐2选1",""
"10331395","福建千里香混沌王","","上海","上海","shanghai","1","闸北区","美食","10","小吃快餐","g112","芷江西路290号(近大统路)","火车站","18317163338","每天 08:00 - 22:00","10","0.0","http://i2.dpfile.com/pc/91cca94b4b387f4759cd2ddb53b1a7a1/36137812_m.jpg","","馄饨,火车站","7","31.2574","121.46075","121.46075","31.2574","上海餐厅>>闸北区>>火车站>>小吃快餐>>馄饨>>福建千里香混沌王","","","","","","","","8","0","1","1","0","0","荠菜混沌","","0","",""
"10331399","1982`sCoffee","","上海","上海","shanghai","1","浦东新区","美食","10","其他","g118","惠南镇迎薰路286号(近听潮路)","惠南镇","021-60976068","每天 10: 00 -- 22: 00","37","0.0","http://i2.dpfile.com/pc/bf1767cb3da93e8364e12836a2034e51/40322680_m.jpg","","更多咖啡厅,惠南镇","7","31.03594","121.73728","121.73728","31.03594","上海餐厅>>浦东新区>>惠南镇>>其他>>咖啡厅>>更多咖啡厅>>1982`sCoffee","","","","","","","","15","0","1","1","0","0","小食拼盆,摩卡,焦糖玛奇朵,提拉米苏,洛神玫瑰花茶,薯角,抹茶拿铁,咖喱牛肉饭套餐,榛果拿铁,香草拿铁,太妃拿铁","","0","",""
"10331406","天后甜品","","云南","昆明","kunming","267","盘龙区","美食","10","面包甜点","g117","七彩俊园(近白塔路)","白塔路","0871-68586116","10:00--22:00","23","3.0","http://i3.dpfile.com/pc/8fa2eec290f800b0678ff068c88c98a4/44423684_m.jpg","","面包甜点,白塔路","7","25.04708","102.7273","102.7273","25.04708","昆明餐厅>>盘龙区>>白塔路>>面包甜点>>天后甜品","","","","","6.1","6.5","6.4","8","0","3","0","0","0","芒果白雪黑糯米","","0","",""
"10331424","Choc Republic","","上海","上海","shanghai","1","黄浦区","美食","10","其他","g118","广东路280号(WESTIN酒店对面)","外滩","021-63129088","09:00 - 22:30","34","3.0","http://i2.dpfile.com/pc/97683d6ab093e9e0adda9e67fe4bbdef/36414730_m.jpg","","更多咖啡厅,外滩,可以刷卡","7","31.23283","121.48633","121.48633","31.23283","上海餐厅>>黄浦区>>外滩>>其他>>咖啡厅>>更多咖啡厅>>Choc Republic","","","","","6.5","7.4","7.0","23","3","6","6","0","0","招牌三明治,布朗,苹果汁,巧克力榛果蛋糕,巧克力三重奏,原味热巧,意式特浓,金枪鱼三明治,巧克力火锅,金枪鱼沙拉,美式咖啡,黑椒牛肉饭","","1","",""
"10331469","湘遇","","广东","深圳","shenzhen","7","龙岗区","美食","10","湘菜","g104","建设路28号宝能all cityL1--22铺(近沃尔玛)","龙岗中心区","0755-36993139,36993136","","18","3.5","http://i2.dpfile.com/pc/49309eb7b04b9ca7285a0b397a377197/28467295_m.jpg","","湘菜,龙岗中心区,无线上网","7","22.72399","114.24859","114.24859","22.72399","深圳餐厅>>龙岗区>>龙岗中心区>>湘菜>>湘遇","","","","","7.1","7.5","7.2","22","3","4","6","1","0","铁板土豆","","0","￥11.9 - 价值20元！ 湘遇 超值单人套餐",""
"10331480","伊兰紫阁","","甘肃","兰州","lanzhou","299","城关区","美食","10","清真菜","g108","通渭路(近省政府)","大众巷","0931-8108288","每天","92","3.0","http://i3.dpfile.com/pc/5a6269749c842a079dc33cd5842cdfde/31745654_m.jpg","","清真菜,大众巷,南滨河路","7","36.06067","103.82481","103.82481","36.06067","兰州餐厅>>城关区>>大众巷>>清真菜>>伊兰紫阁","","","","","6.4","6.9","6.7","9","0","1","1","0","0","土司冰激凌","","0","",""
"10331519","青庭老灶火锅","","重庆","重庆","chongqing","9","渝北区","美食","10","火锅","g110","保利香槟B区丁香路4号附24号(近狮子坪轻轨站)","北部新区","023-88522171","10:00~24:00","47","3.0","http://i2.dpfile.com/pc/d290a0c6a255ca2b5fabae6cc82b9c16/28524853_m.jpg","","火锅,北部新区,有露天位,无线上网,朋友聚餐,是老字号,家庭聚会,情侣约会,供应夜宵,免费停车,随便吃吃,休闲小憩","7","29.60244","106.5478","106.5478","29.60244","重庆餐厅>>渝北区>>北部新区>>火锅>>火锅>>青庭老灶火锅","","","","","6.3","6.4","6.6","29","0","1","1","0","0","老毛肚,青庭酥肉,馅炸熟肉,老肉片,腰花,麻辣牛肉,鸭肠,贡菜","","0","￥98 - 价值143元！ 青庭老灶火锅4人套餐;￥148 - 价值226元！ 青庭老灶火锅8人套餐",""
"10331590","仙芋传奇(南京东路店)","","上海","上海","shanghai","1","黄浦区","美食","10","面包甜点","g117","金华路18号(近南京东路)","南京东路","18816651320","每天 10: 30 -- 24: 00","18","2.0","http://i3.dpfile.com/pc/1adaa0f3ccdf89f845fde5ce41a7bb2d/44975999_m.jpg","","港台甜品,南京东路,有露天位,休闲小憩,有下午茶,无线上网,可送外卖,随便吃吃","7","31.23462","121.47805","121.47805","31.23462","上海餐厅>>黄浦区>>南京东路>>面包甜点>>港台甜品>>仙芋传奇(南京东路店)","","","","","5.7","6.5","6.3","23","0","3","4","3","1","招牌手工芋圆,芋園一號,仙芋烟头","","1","",""
"10331620","田师傅台湾牛肉面(台湾牛肉面)","","福建","厦门","xiamen","15","集美区","美食","10","其他","g118","石鼓路166号之10-12室(7天酒店（楼下）、886广场)","集美学村","0592-6077329,5360631","上午10：00至凌晨23：00","31","0.0","http://i2.dpfile.com/pc/d154c049b7198833e23316d21c7fa4c1/30223462_m.jpg","","台湾菜,集美学村,无线上网","7","24.57628","118.1002","118.1002","24.57628","厦门餐厅>>集美区>>集美学村>>其他>>台湾菜>>田师傅台湾牛肉面(台湾牛肉面)","","","","","","","","7","1","0","0","0","0","阿里山牛肉面,龙凤双拼,私房菜 蒜香黄鱼,蒜香黄鱼,凉拌牛三宝","","0","￥39.9 - 价值50元！ 田师傅台湾牛肉面代金券1张",""
"10331669","旺阁轩粤菜馆","","北京","北京","beijing","2","丰台区","美食","10","粤菜","g103","右外大街大台子9号(安太医院对面)","北大地","010-67535851,15811534551","早上10点至晚上22点","48","2.0","http://i3.dpfile.com/pc/664a5d7cb8bb26718b900d64cfbcc5ab/29207714_m.jpg","","粤菜,北大地,看丹桥,免费停车,朋友聚餐,家庭聚会,情侣约会,休闲小憩,商务宴请,可办大型宴会,可以刷卡,随便吃吃","7","39.8397","116.36491","116.36491","39.8397","北京餐厅>>丰台区>>北大地>>粤菜>>粤菜>>旺阁轩粤菜馆","","","","","5.2","5.8","5.5","22","0","1","1","1","0","烧鹅,虾滑四季豆,例汤,卤水拼盘,XO酱爆鱼肠,广东肠粉,菜心白灼,蒜蓉开边虾,清蒸多宝鱼,烧鹅拼盘,霸王花炖猪骨,瘦肉肠粉,生焗鱼头,广式火锅,虾饺","","0","",""
"10331735","傃可泰泰国餐厅","SUKHOTHAI","北京","北京","beijing","2","西城区","美食","10","东南亚菜","g115","南锣鼓巷菊儿胡同41号(近鼓楼)","地安门","010-84026940,13810665046","11:00-23:00","77","3.0","http://i2.dpfile.com/pc/4875485e33d3cdcb7dce80f097b9ad2b/28475713_m.jpg","","泰国菜,地安门,情侣约会,可送外卖,无线上网,可以刷卡,有下午茶,朋友聚餐,随便吃吃","7","39.93922","116.40441","116.40441","39.93922","北京餐厅>>西城区>>地安门>>东南亚菜>>泰国菜>>傃可泰泰国餐厅","","","","","6.5","7.4","6.8","42","10","3","9","9","4","桑巴茄子,青木瓜虾沙拉,泰国咖喱蟹,泰国咖喱牛肉,辣炒空心菜,冬荫功汤,马来桑巴鱼,菠萝饭,泰国蔬菜沙拉,新加坡面条,泰国小吃拼盘,泰国绿咖喱鸡,咖喱鸡肉盖饭,蒜蓉西兰花,香蚝嫩姜牛肉,泰国红咖喱牛肉,马来咖喱鸡,马来咖喱拉沙面,泰式掌中宝,马来抛饼,冬阴功汤,泰式甜辣虾","","0","￥99 - 价值229元！ 傃可泰泰国餐厅双人餐;￥268 - 价值547元！ 傃可泰泰国餐厅四人餐",""
"10331780","香港强哥鸡蛋仔","","上海","上海","shanghai","1","宝山区","美食","10","小吃快餐","g112","新沪路689号(近大华二路)","大华地区","18930721913","14:30--23:00","10","4.0","http://i1.dpfile.com/pc/8bae991956c3db306d8b986cb14307f1/28971942_m.jpg","","小吃快餐,大华地区","7","31.27218","121.41806","121.41806","31.27218","上海餐厅>>宝山区>>大华地区>>小吃快餐>>香港强哥鸡蛋仔","","","","","8.3","7.4","8.7","89","31","23","16","1","1","鸡蛋仔,丝袜奶茶,夹仔饼","","0","",""
"10331798","骨道","","上海","上海","shanghai","1","闸北区","美食","10","小吃快餐","g112","共和新路3368号汇客美食娱乐广场NO206","彭浦新村","021-60493009","","17","2.0","http://i2.dpfile.com/pc/eab51027e5bf2b28c28f9bc7bfc77534/30483940_m.jpg","","小吃快餐,彭浦新村,休闲小憩,可送外卖","7","31.29892","121.44849","121.44849","31.29892","上海餐厅>>闸北区>>彭浦新村>>小吃快餐>>骨道","","","","","5.6","6.1","5.8","13","0","0","4","2","1","回锅肉拌面","","0","",""
"10331810","五大金刚","","上海","上海","shanghai","1","虹口区","美食","10","小吃快餐","g112","四川北路1687号嘉杰国际广场B1层28室(近宝源路，东宝兴路)","四川北路","021-56503350","","23","3.5","http://i3.dpfile.com/pc/a49b527bebaf0a0efed3a117a31234cf/43618418_m.jpg","","小吃快餐,四川北路,随便吃吃","7","31.25962","121.48114","121.48114","31.25962","上海餐厅>>虹口区>>四川北路>>小吃快餐>>五大金刚","","","","","7.5","7.5","7.6","54","5","22","18","3","2","牛肉鍋貼,豆浆,豆腐花,小笼,锅贴,炸酱面,鲜肉小馄饨,金刚特色拌面,牛肉锅贴,牛肉面,鸡蛋面,排骨年糕,老干妈炒饭","","0","",""
"10331839","奕乐善品","","上海","上海","shanghai","1","静安区","美食","10","面包甜点","g117","余姚路417号(近延平路)","同乐坊","13564455860","6：45-22：00","36","0.0","http://i1.dpfile.com/pc/58d8f9095e2c632ab1ab4e2aaa16402d/40613100_m.jpg","","面包甜点,同乐坊,休闲小憩,有无烟区,情侣约会,无线上网,朋友聚餐,商务宴请,有下午茶,随便吃吃,供应早餐,家庭聚会","7","31.23428","121.43616","121.43616","31.23428","上海餐厅>>静安区>>同乐坊>>面包甜点>>奕乐善品","","","","","","","","13","0","1","1","0","0","杨枝甘露,榴莲飘香,茉莉仙女,普洱茶,提拉米苏蛋糕,焦糖布丁,秘制香蕉奶昔,楊枝甘露,薄荷奶冻,丹桂飘香","","0","￥42 - 价值75元！ 奕乐善品单人套餐;￥85 - 价值143元！ 奕乐善品双人套餐;￥38 - 价值50元！ 奕乐善品现金券1张",""
"10331921","061粉店","","上海","上海","shanghai","1","宝山区","美食","10","小吃快餐","g112","殷高西路588号景瑞生活广场108号(近江杨南路)","淞滨地区","13701633194","每天 8: 00 -- 21: 00","19","3.0","http://i2.dpfile.com/pc/102cec1618ad560f24c50b38a96f0ef4/44697796_m.jpg","","米粉,淞滨地区","7","31.32018","121.47204","121.47204","31.32018","上海餐厅>>宝山区>>淞滨地区>>小吃快餐>>米粉>>061粉店","","","","","6.7","6.9","7.0","41","3","0","0","0","0","羊肉粉,牛肉粉,冰粉","","0","",""
"10331974","禅园素食","","上海","上海","shanghai","1","嘉定区","美食","10","素菜","g109","沪宜公路4500号禅园内(近胜辛路)","嘉定镇","021-60132577","每天 11: 00 -- 20: 00","80","3.0","http://i2.dpfile.com/pc/2c90b7e20b8e09e7972b398a82dd1e9c/28481527_m.jpg","","素菜,嘉定镇,免费停车,可以刷卡,无线上网,朋友聚餐,休闲小憩,家庭聚会,商务宴请,有景观位,随便吃吃,情侣约会","7","31.36887","121.22702","121.22702","31.36887","上海餐厅>>嘉定区>>嘉定镇>>素菜>>禅园素食","","","","","6.3","7.2","6.9","104","3","3","1","0","0","石锅千叶豆腐,素鸭,香酥小肥牛,香酥小牛排,南瓜蘑菇汤,荠菜豆腐包,梨园香露,竹笙炖松茸,野生竹笙炖松茸,巧克力双芋色拉,石锅罗汉千叶豆腐,古老肉,素生煎包,紫薯西米露,榴莲山药卷,荠菜卷,南瓜蘑菇羹,椒盐香菇酥,苹果醋萝卜苗,黑椒汁灵菇意面,光明酸奶,月芽煎饺,烧卖,菩提香袋,瓷饭条","","0","￥428 - 价值1141元！ 禅园素食6-8人套餐;￥268 - 价值624元！ 禅园素食3-4人套餐;￥168 - 价值378元！ 禅园素食",""
"10332005","必胜客(奥体高德汇店)","Pizza Hut","广东","广州","guangzhou","4","天河区","美食","10","西餐","g116","奥体南路12号高德汇购物中心门口(近西蒙百货)","车陂/东圃","","","67","3.0","http://i1.dpfile.com/pc/9ec3182ba5f4727dec1a5be8c8e31167/29663880_m.jpg","","比萨,车陂/东圃,免费停车,可以刷卡,有下午茶,无线上网","7","23.12977","113.41459","113.41459","23.12977","广州餐厅>>天河区>>车陂/东圃>>西餐>>比萨>>必胜客(奥体高德汇店)","","","下午茶,免费停车","","6.1","6.9","5.5","26","0","7","5","3","7","提拉米苏,洛神红莓花果茶","","1","",""
"10332029","盱眙阿兵龙虾","","上海","上海","shanghai","1","闵行区","美食","10","小吃快餐","g112","金平路524号(景谷路口北侧)","老闵行","021-64057865","每天 15: 00 -- 4: 00","71","0.0","http://i2.dpfile.com/pc/fe1bb35dbcad90419e1d1deac608763a/30342292_m.jpg","","小龙虾,老闵行","7","31.01657","121.4096","121.4096","31.01657","上海餐厅>>闵行区>>老闵行>>小吃快餐>>小龙虾>>盱眙阿兵龙虾","","","","","","","","7","0","1","1","0","0","蒜泥龙虾,冰镇龙虾,蒜蓉龙虾,白灼龙虾","","0","",""
"10332030","韩罗苑(大悦城店)","","天津","天津","tianjin","10","和平区","美食","10","韩国料理","g114","南门外大街2号大悦城北区4楼(近鹿港小镇)","南市","022-27251112,27251113","","75","4.0","http://i1.dpfile.com/pc/b8dff117418e1d047440a069faa69747/43382334_m.jpg","环境“不错”，装修“富丽堂皇”。小菜给得“很大方”，品种“相当丰富”。烤肉由“服务员料理”，“方便”、“周到”，味道“有保证”。排烟设备有点形同虚设，油烟味“稍重”。生意还算“不错”，“每次去都要等位”。","韩国料理,南市,可以刷卡,免费停车,朋友聚餐,可自带酒水","7","39.13294","117.18104","117.18104","39.13294","天津餐厅>>和平区>>南市>>韩国料理>>韩罗苑(大悦城店)","","","","","8.3","8.3","8.1","151","31","40","20","13","16","南瓜粥,五花肉,烤牛肉,年糕,冷面,大酱汤,烤鸡肉,馒头,地瓜,烤羊肉,鸡腿肉","","1","￥79 - 价值100元！ 韩罗苑代金券;￥145 - 价值287元！ 韩罗苑(河东万达店);￥79 - 价值145元！ 韩罗苑双人套餐","会员专享8.8折"
"10332056","动物园咖啡(颐和园店)","ZOO COFFEE","北京","北京","beijing","2","海淀区","美食","10","其他","g118","颐和园路8号畅春园美食街(北京大学小西门对面 硅谷电脑城旁)","中关村","010-82852639","","41","4.0","http://i1.dpfile.com/pc/8fccfdb72bf82c68e156e9bf83704a2a/44037831_m.jpg","","更多咖啡厅,中关村,无线上网,休闲小憩,有下午茶,供应早餐,情侣约会,随便吃吃,可以刷卡,供应夜宵,有无烟区","7","39.98723","116.30509","116.30509","39.98723","北京餐厅>>海淀区>>中关村>>其他>>咖啡厅>>更多咖啡厅>>动物园咖啡(颐和园店)","","","","","7.4","8.1","7.8","102","10","45","22","8","7","比利时奶油华夫饼,奥利奥冰冰乐,拿鐵 抹茶拿鐵,比利时华夫饼,芒果酸奶,玫瑰花茶,中杯抹茶冰冰乐,中杯紫薯拿铁,卡布奇诺,芝士披萨,金枪鱼沙拉,黑森林,香肠华夫,芝士热狗,草莓面包,套餐,抹茶冰冰乐,比利时华夫,玛奇朵,奇异果果汁？,草莓奶昔,法兰克香肠早午餐","","1","",""
"10332068","渝食上","","广东","广州","guangzhou","4","天河区","美食","10","川菜","g102","天河路299号时尚商业广场香榭丽美食区DC005号铺","天河城/体育中心","020-37307066","","33","3.0","http://i3.dpfile.com/pc/cab7d978be1fcb58dacb605fca00e6d8/42915779_m.jpg","","川菜,天河城/体育中心","7","23.13455","113.32801","113.32801","23.13455","广州餐厅>>天河区>>天河城/体育中心>>川菜>>渝食上","","","","","6.5","6.8","6.8","17","4","2","6","0","2","酸菜魚,招牌杂酱面,铁板包菜？,香辣虾,拍青瓜,精品牛肉面","","0","",""
"10332100","汤功煮(学院路店)","骨汤麻辣烫","北京","北京","beijing","2","海淀区","美食","10","小吃快餐","g112","学院路17号北京语言大学东门南50米","五道口","13810955337","早10点-晚10点","18","2.0","http://i1.dpfile.com/pc/d3e41b7342122e5157aa5f192ba94299/32247681_m.jpg","","麻辣烫,五道口","7","39.99456","116.35247","116.35247","39.99456","北京餐厅>>海淀区>>五道口>>小吃快餐>>麻辣烫>>汤功煮(学院路店)","","","","","5.8","6.0","5.7","21","0","1","2","0","0","麻辣烫","","1","",""
"10332141","小林子蛋挞屋","","江苏","苏州","suzhou","6","平江区","美食","10","面包甜点","g117","悬桥巷1号(观前街东长发商厦向北220米的悬桥巷)","观前街地区","13771861624","","9","0.0","http://i3.dpfile.com/pc/36de8c2a0eb9f0439814f8f80555aeb7/28484897_m.jpg","","面包西点,观前街地区,随便吃吃","7","31.31471","120.62948","120.62948","31.31471","苏州餐厅>>平江区>>观前街地区>>面包甜点>>面包西点>>小林子蛋挞屋","","","","","","","","11","0","0","0","1","0","原味蛋挞,燕麦蛋挞","","0","",""
"10332161","豫申园城隍庙小吃世界(百联中环店)","","上海","上海","shanghai","1","普陀区","美食","10","小吃快餐","g112","真光路1288号中环百联B1楼","梅川路","","","15","3.0","http://i3.dpfile.com/pc/b056553f22ec40b861e60e577c0468de/32507675_m.jpg","","小吃,梅川路","7","31.24715","121.38444","121.38444","31.24715","上海餐厅>>普陀区>>梅川路>>小吃快餐>>小吃>>豫申园城隍庙小吃世界(百联中环店)","","","","","6.6","6.8","6.8","19","3","5","7","2","1","鲜肉小馄饨,香菇面筋冷面,南京汤包,大混沌砂锅,上海肉丝年糕","","1","",""
"10332164","草原情","","北京","北京","beijing","2","海淀区","美食","10","火锅","g110","展春园西路1号(近华联商厦)","五道口","010-56927170","","63","3.5","http://i1.dpfile.com/pc/3017f96725bd070b28b49eb685e343d1/44509518_m.jpg","","其他火锅,五道口,免费停车,可以刷卡,家庭聚会,情侣约会","7","39.9885","116.34008","116.34008","39.9885","北京餐厅>>海淀区>>五道口>>火锅>>其他火锅>>草原情","","","","","7.2","7.1","7.5","31","6","10","8","0","1","白汤羊蝎子,羊蹄,草原莜面,草原情招牌菜,烤羊排,土豆泥沙葱,红汤羊蝎子,冷水羊肉,烤羊腿,凉拌苦菜,巴盟精烩菜","","0","￥158 - 价值264元！ 草原情4人羊蝎子套餐;￥198 - 价值332元！ 草原情4人烤羊排套餐;￥218 - 价值362元！ 草原情4人烤羊腿套餐;￥158 - 价值252元！ 草原情4人冷水羊肉套餐;￥88 - 价值166元！ 草原情双人冷水羊肉套餐",""
"10332292","老城里钙奶汤圆(利民道店)","","天津","天津","tianjin","10","河西区","美食","10","小吃快餐","g112","利民道红波里75门增1号(近红波公寓)","围堤道沿线","13002206437,13821013055","8：30-19：00","25","3.5","http://i3.dpfile.com/pc/37504821c327471c47a581cff00c0e91/41874074_m.jpg","他家的汤圆“真是有特色”，分橙味、咖啡、豆沙等“好多品种”。买回家煮好后，面皮和馅料都“很细腻”，钙奶的“奶味十足”，巧克力的“很醇”，“不爱吃汤圆的人都觉得不错”。生意那叫一个火，“每次去都排好长的队”。","其他小吃,围堤道沿线","7","39.09875","117.21459","117.21459","39.09875","天津餐厅>>河西区>>围堤道沿线>>小吃快餐>>其他小吃>>老城里钙奶汤圆(利民道店)","","","","","7.3","7.4","7.5","20","7","5","5","1","0","巧克力汤圆,钙奶汤圆,钙奶什锦汤圆,酸奶汤圆,黑芝麻","","1","",""
"10332347","贝儿多爸爸泡芙工房","Beard Papa's","上海","上海","shanghai","1","徐汇区","美食","10","面包甜点","g117","衡山路932号太平洋百货B1层","衡山路","","10：00-22：00","13","3.0","http://i3.dpfile.com/pc/bde6d36ed80bf185a318d2deb53ec9a6/41113877_m.jpg","","西式甜点,人民广场","7","31.19521","121.4386","121.4386","31.19521","上海餐厅>>徐汇区>>衡山路>>面包甜点>>西式甜点>>贝儿多爸爸泡芙工房","","","","","6.7","7.1","7.1","20","2","6","8","0","2","曲奇鲜奶泡芙,抹茶泡芙,曲奇南瓜泡芙","","1","",""
"10332362","来顺居老北京炸酱面","","北京","北京","beijing","2","海淀区","美食","10","小吃快餐","g112","北清路永丰路用友软件园2楼","海淀其它","13552247755,82789798","周一至周五10:30-14:00 17:00-21:00 周六日 10:30-21:00","39","3.0","http://i1.dpfile.com/pc/0b836a2f45b176e2baa09f21f6221379/32268942_m.jpg","","炸酱面,海淀其它,可以刷卡","7","40.07304","116.24307","116.24307","40.07304","北京餐厅>>海淀区>>海淀其它>>小吃快餐>>炸酱面>>来顺居老北京炸酱面","","","","","6.1","6.4","6.1","13","0","3","1","0","0","炸酱面,茄丁面,爆肚,蒜香手掰肠,北冰洋汽水,乳鸽","","0","",""
